organisation_id,survey_data_id,ecd_name,center_type_name,center_active,name_of_contact_person,phone_number_contact_person,group_village_head,district,ecd_code,cbcc_code,name_data_collector,date_data_collection,parliamentary_constituency,village,traditional_authority,name_nearest_town_trading_center,latitude,longitude,global_positioning_system_eastings,global_positioning_system_northings,non_governmental_organisation_supporting_ecd,community_based_organisation_supporting_ecd,caregivers_male,caregivers_female,caregivers_total,trained_caregivers_male,trained_caregivers_female,trained_caregivers_total,untrained_caregivers_male,untrained_caregivers_female,untrained_caregivers_total,dropped_care_givers_3_years_male,dropped_care_givers_3_years_female,dropped_care_givers_3_years_total,parent_committee_members_male,parent_committee_members_female,parent_committee_members_total,dropped_trained_caregivers_3_years_male,dropped_trained_caregivers_3_years_female,dropped_trained_caregivers_3_years_total,registered_male,registered_female,registered_total,attendance_visit_day_male,attendance_visit_day_female,attendance_visit_day_total,transition_primary_school_male,transition_primary_school_female,transition_primary_school_total,orphan_male,orphan_female,orphan_total,special_needs_male,special_needs_female,special_needs_total,ecd_structure,structure_type_name,class_room_number,has_toilet,toilet_number,toilet_child_friendly,has_water_supply,water_source_type_name,distance_to_water_source_meters,has_garden,garden_size_acres,irrigable_dimba_land,irrigable_dimba_land_size_acres,has_feeding_program,has_kitchen,has_store_room,has_outdoor_materials,has_eating_utensils,distance_nearest_health_primary_school,primary_school_name,distance_nearest_health_facility_kilometers,health_facility_name,observation,logs,ta
87,1510,CHINSINSI,,,CG,998712501,Bwanahaji,Blantyre,,30599143,Cecilia Chilembwe,06-Dec-13,,Namunde,Machinjiri,Blantyre,,,0,0,SOS,Chikondi Cholenga,1,2,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,15,10,25,10,10,20,3,2,5,5,5,10,0,0,0,0,Temporary,1,0,,0,1,Tap,3,0,,0,,1,1,1,0,1,1.5,,,,,,
87,1511,RAINBOW NURSERY,,,CG,888335814,Bwanahaji,Blantyre,,30599144,Cecilia Chilembwe,09-Dec-13,,Mapanda,Machinjiri,Blantyre,,,0,0,,,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,15,20,35,5,20,25,3,3,6,0,0,0,1,1,2,0,Permanent,1,1,2,1,1,Tap,200,0,,0,,0,0,0,1,0,0.3,,0.3,,,,
87,1512,Madalitso Nusery,,,CG,881792978,Bwanahaji,Blantyre,,30599145,Cecilia Chilemba,09-Dec-13,,Ching'amba,Machinjiri,Blantyre,,,0,0,,,0,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,15,19,34,15,19,34,3,2,5,0,0,0,0,0,0,0,,,1,1,1,1,Tap,100,0,,0,,0,0,0,0,0,1.5,,1.5,,They use their house as a nursery school,,
87,1513,VICTORY NURSERY,,,CG,,Bwanahaji,Blantyre,,30599146,Cecilia Chilembwe,09-Dec-13,,Ching'amba,Machinjiri,Blantyre,,,0,0,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30,6,11,17,2,5,7,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Tap,100,0,,0,,0,0,0,0,0,0.5,,0.5,,,,
87,1514,GLACIOUS NURSERY,,,CG,999637952,Bwanahaji,Blantyre,,30599147,Cecilia Chilembwe,09-Dec-13,,Mapanga,Machinjiri,Blantyre,,,0,0,,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,6,15,5,4,9,2,8,10,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Tap,200,0,,0,,0,0,0,0,0,0.5,,0.8,,,,
87,1515,LITTLE WATER,,,CG,,Bwanahaji,Blantyre,,30599148,Cecilia Chilembwe,09-Dec-13,,Mbwanda,Machinjiri,Blantyre,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,10,7,17,9,6,15,5,2,7,0,0,0,0,0,0,0,Permanent,2,1,1,1,1,Tap,2,0,,0,,0,0,0,1,0,0.8,,1,,,,
87,1516,TRINITY NURSERY,,,CG,,Bwanahaji,Blantyre,,30599149,Cecilia Chilebwe,09-Dec-13,,Mapanda,Machinjiri,Blantyre,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8,4,12,8,3,11,5,4,9,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,100,0,,0,,0,0,0,0,0,0.5,,1.2,,She use her house as a school,,
87,1517,RISE AND SHINE PVT,,,CG,992248834,Bwanahaji,Blantyre,,30599150,Cecilia Chilembwe,09-Dec-13,,Mapanga,Machinjiri,Blantyre,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,9,16,25,4,8,12,0,0,0,0,0,0,0,0,0,0,Permanent,2,1,1,1,1,Tap,2,0,,0,,0,0,0,1,0,0.5,,1,,,,
87,1518,TITHANDIZANE CBCC,,,CG,884085759,Bwanahaji,Blantyre,,30599151,Cecilia Chilembwe,09-Dec-13,,Chiwasa,Machinjiri,Blantyre,,,0,0,"OSO, ADRA, Gift of the givers",Chikondi Cholenga,1,2,3,0,1,1,1,1,2,0,0,0,4,6,10,0,0,0,39,49,88,23,19,42,9,9,18,9,7,16,0,0,0,0,Temporary,1,1,1,1,1,Tap,200,0,,0,,1,0,0,0,1,1.5,,2,,,,
87,1519,Nanyole CBCC,,,CG,111634372,Bwanahaji,Blantyre,,30599152,Cecilia Chilembwe,13-Jan-14,,Mapanga,Machinjiri,Limbe,,,0,0,SOS,Mwai Mbwanda,0,1,1,0,0,0,0,1,1,0,0,0,8,7,15,0,0,0,10,13,23,5,2,7,5,15,20,3,4,7,1,0,1,0,,,0,,0,1,Tap,100,0,,0,,1,0,0,0,0,0.6,,1,,,,
87,1520,PETER PAN NURSERY,,,CG,882225383,,Blantyre,,30599153,Cecilia Chilembwe,09-Dec-13,,Anderson,Machinjiri,Limbe,,,0,0,,,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5,3,8,5,3,8,1,0,1,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,1,0,,0,,0,0,0,0,0,1,,2,,,,
87,1521,HIDDEN TREASURE,,,CG,882380599,Nanthoka,Blantyre,,30599154,Cecilia Chilembwe,09-Dec-13,,Anderson,Machinjiri,Limbe,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,7,20,8,7,15,5,1,6,3,1,4,1,0,1,0,Permanent,2,1,3,1,1,Tap,1,0,,0,,0,0,0,1,0,0.5,,1.5,,,,
87,1522,Tupochere Nursery,,,882774044,882774044,Nanthoka,Blantyre,,30599155,Cecilia Chilembwe,09-Dec-13,,Anderson,Machinjiri,Limbe,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,1,4,5,0,0,0,10,10,20,10,10,20,3,2,5,1,0,1,0,0,0,0,Permanent,1,1,1,1,1,Tap,100,0,,0,,0,1,1,0,0,1,,2,,,,
87,1523,KHUNGULU NURSERY,,,CG,888633377,Nanthoka,Blantyre,,30599156,Cecilia Chilembwe,13-Jan-14,,Anderson,Machinjiri,Limbe,,,0,0,,,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,20,25,45,19,20,39,7,8,15,2,4,6,2,0,2,0,Permanent,4,1,1,1,1,Tap,100,0,,0,,0,0,0,1,0,0.5,,2,,,,
87,1524,Chisomo Nursery,,,CG,888743829,Nanthoka,Blantyre,,30599157,Cecilia Chilembwe,14-Jan-13,,Chauma,Machinjiri,Limbe,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,5,5,0,0,0,13,14,27,8,10,18,5,6,11,4,0,4,0,0,0,0,Temporary,1,1,1,1,1,Borehole,200,0,,0,,0,0,0,0,0,0.1,,3,,,,
87,1525,TIYAMIKE CBCC,,,CG,882569498,Nanthomba,Blantyre,,30599158,Cecilia Chilembwe,14-Jan-13,,Nkunule,Machinjiri,Limbe,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,0,0,0,20,22,42,18,5,23,4,4,8,1,3,4,1,1,2,0,Permanent,1,1,2,1,1,Tap,100,0,,0,,1,0,0,0,0,0.5,,2,,,,
87,1526,Chivumbulutso,,,CG,991785516,Machinjiri,Blantyre,,30599159,Cecilia Chilembwe,20-Jan-14,,Machinjiri,Machinjiri,Limbe,,,0,0,,,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,12,13,25,3,2,5,15,5,20,5,5,10,0,0,0,0,Permanent,2,1,1,1,1,Tap,10,0,,0,,0,0,0,0,1,0.5,,0.5,,,,
87,1527,Nsang'ombe,,,CG,884549368,Malunga,Blantyre,,30599160,Hastings Zakeyu,21-Jan-14,,Kaliati,Machinjiri,Lunzu,,,0,0,,,0,3,3,0,1,1,0,1,1,0,0,0,1,9,10,0,0,0,11,10,21,8,7,15,3,3,6,0,0,0,0,0,0,0,Temporary,1,1,2,1,1,River,100,0,,0,,0,0,0,0,0,4,,,,,,
87,1528,MPENYA NURSERY,,,CG,881841734,Malunga,Blantyre,,30599161,Hastings Zakeyu,21-Jan-14,,Malunga,Machinjiri,Lunzu,,,0,0,,,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,20,22,42,8,9,17,3,4,7,0,0,0,0,0,0,0,Permanent,2,1,1,1,1,Borehole,100,1,,0,,1,0,0,0,1,0.5,,3,,,,
87,1529,TOKONDANE,,,CG,888011532,Malunga,Blantyre,,30599162,Hastings Zakeyu,21-Jan-14,,Daniel,Machinjiri,Lunzu,,,0,0,,Chilaweni,0,5,5,0,0,0,0,5,5,0,1,1,0,10,10,1,0,1,5,63,68,3,5,8,3,4,7,3,6,9,0,0,0,0,Temporary,1,1,2,1,1,Borehole,200,0,,0,,1,0,0,0,0,0.5,,3,,,,
87,1530,CHISOMO NURSERY,,,CG,999151978,Malunga,Blantyre,,30599163,Hastings Zakeyu,21-Jan-14,,Malunga,Machinjiri,Lunzu,,,0,0,,,1,3,4,1,0,1,0,3,3,0,0,0,0,0,0,0,0,0,9,21,30,8,18,26,6,9,15,0,0,0,0,0,0,0,Permanent,1,1,1,1,1,Borehole,300,0,,0,,0,0,0,0,0,0.6,,3,,,,
87,1531,CHIVUMBULITSO,,,CG,997636324,Machinjiri,Blantyre,,30599164,Hastings Zakeyu,22-Jan-14,,Chinseu,Kuntaja,Limbe,,,0,0,,,0,3,3,0,3,3,0,0,0,0,0,0,0,10,10,0,0,0,18,29,47,1,0,1,5,4,9,1,0,1,0,0,0,0,Temporary,1,1,1,1,1,Borehole,200,0,,0,,1,0,0,0,0,0.3,,0.3,,,,
87,1532,Amazing Grace,,,CG,888562580,Machinjiri,Blantyre,,30599165,Hastings Zakeyu,22-Jan-14,,Chinseu,Kuntaja,Limbe,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,10,15,6,7,13,0,0,0,0,0,0,0,0,0,0,Semi Permanent,2,1,1,1,1,Borehole,300,0,,0,,0,0,0,0,0,0.5,,5,,,,
87,1533,Mason Nursery,,,CG,881133642,Mbwanda,Blantyre,,30599166,Cecilia Chilembwe,28-Jan-14,,Kameza,Machinjiri,Blantyre,,,0,0,,,1,2,3,1,2,3,0,0,0,0,0,0,5,5,10,0,0,0,41,21,62,20,19,39,45,26,71,6,6,12,0,0,0,0,Permanent,1,1,3,1,1,Tap,100,1,2,1,0.5,1,1,1,1,1,1,,3,,,,
87,1534,VITUMBIKO NURSERY,,,CG,888410057,Mbwanda,Blantyre,,30599167,Cecilia Chilembwe,28-Jan-14,,Kameza,Machinjiri,Blantyre,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,17,30,10,15,25,0,0,0,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,1,0,,0,,0,0,0,0,0,1,,3,,,,
87,1535,Wisdom Nursery,,,CG,99270159,Bwanahaji,Blantyre,,30599168,Cecilia Chilembwe,28-Jan-14,,Kameza,Machinjiri,Blantyre,,,0,0,,,1,2,3,1,0,1,0,2,2,16,19,35,0,0,0,0,0,0,26,24,50,16,19,35,16,17,33,0,0,0,0,0,0,0,Temporary,2,1,2,1,1,Tap,1,0,,0,,0,0,0,0,0,0.2,,3,,,,
87,1536,FORTUNE NURSERY,,,CG,,Bwanahaji,Blantyre,,30599169,Cecilia Chilembwe,28-Jan-14,,Kameza,Machinjiri,Blantyre,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,15,20,35,10,12,22,4,1,5,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,1,0,,0,,0,0,0,0,0,0.2,,3,,,,
87,1537,Cligloglasa,,,CG,999227390,Bwanahaji,Blantyre,,30599170,Cecilia Chilembwe,28-Jan-14,,Kameza,Machinjiri,Blantyre,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,10,21,31,8,19,27,0,0,0,0,1,1,0,0,0,0,Temporary,1,1,1,1,1,Tap,100,0,,0,,1,0,0,0,1,,,,,,,
87,1538,Valley View Nursery,,,CG,999624955,Anderson,Blantyre,,30599171,Cecilia Chilembwe,30-Jan-14,,Anderson,Machinjiri,Limbe,,,0,0,,,1,1,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,7,11,18,5,10,15,1,2,3,0,0,0,0,1,1,0,Temporary,1,1,2,1,1,Tap,2,0,,0,,0,0,0,0,0,0.6,,2,,,,
87,1539,NANYOLE 2,,,CG,881356834,Anderson,Blantyre,,30599172,Cecilia Chilembwe,30-Jan-14,,Anderson,Machinjiri,Limbe,,,0,0,SOS,Mwai Mbwanda,0,2,2,0,1,1,0,1,1,0,0,0,4,6,10,0,0,0,40,58,98,9,11,20,10,5,15,5,10,15,0,1,1,0,Temporary,1,1,1,1,1,Tap,1,0,,0,,1,0,0,0,0,0.6,,2,,,,
87,1540,CHIKAPA,,,CG,999939914,Nanthoka,Blantyre,,30599173,Cecilia Chilembwe,30-Jan-14,,Chikapa,Machinjiri,Limbe,,,0,0,Mary Meals,,0,3,3,0,3,3,0,0,0,0,0,0,1,9,10,0,0,0,86,64,150,72,66,138,40,30,70,50,30,80,1,3,4,0,Permanent,1,1,2,1,1,Tap,5,0,,0,,1,1,0,0,1,0.05,,3,,,,
87,1541,CRYSTAL KIDS NURSERY,,,CG,881445758,Nanthoka,Blantyre,,30599174,Cecilia Chilemba,30-Jan-14,,Chikapa,Machinjiri,Limbe,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,10,15,25,8,14,22,0,2,2,0,0,0,0,0,0,0,Temporary,2,1,2,1,1,Tap,2,0,,0,,0,0,0,0,0,0.02,,3,,,,
87,1542,SOUTHELUNZU NURSERY,,,CG,999619777,Nanthoka,Blantyre,,30599175,Cecilia Chilembwe,30-Jan-14,,Chikapa,Machinjiri,Limbe,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,15,11,26,10,7,17,3,0,3,0,0,0,0,0,0,0,Permanent,2,1,5,1,1,Tap,2,0,,0,,0,0,0,1,0,0.1,,3,,,,
87,1543,ST LUUIS NURSERY,,,CG,,Nanthoka,Blantyre,,30599176,Cecilia Chulembwe,30-Jan-14,,Nkunule,Machinjiri,Limbe,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10,12,22,7,10,17,7,8,15,0,0,0,0,0,0,0,Permanent,1,1,2,1,1,Tap,2,0,,0,,0,0,0,1,0,0.03,,2,,,,
87,1544,GREEN ACRES NURSERY,,,CG,888869238,Nanthoka,Blantyre,,30599177,Cecilia Chilembwe,30-Jan-14,,Chiwere,Machinjiri,Limbe,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,3,7,10,0,0,0,10,14,24,10,13,23,0,0,0,0,0,0,0,0,0,0,Permanent,2,1,1,1,1,Tap,1,0,,0,,0,0,0,0,0,0.01,,3,,,,
87,1545,VICTORT NURSERY,,,CG,994575200,Machinjiri,Blantyre,,30599178,Cecilia Chilembwe,31-Jan-14,,Chiwere,Machinjiri,Limbe,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,15,26,8,11,19,4,3,7,1,0,1,0,0,0,0,Temporary,1,1,1,1,1,Borehole,100,0,,0,,0,0,0,0,0,0.1,,3,,,,
87,1546,PEMPHO NURSERY,,,CG,994430837,Machinjiri,Blantyre,,30599179,Cecilia Chirembwe,31-Jan-14,,Chiwere,Machinjiri,Limbe,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,6,9,15,0,0,0,9,21,30,6,14,20,2,4,6,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,5,0,,0,,0,0,0,0,0,0.2,,3,,,,
87,1547,ANGONI LONJEZO,,,CG,0884423179/0994015933,Matenje,Blantyre,,30599180,Fred Banda,27-May-14,,Chinukule1,Kapeni,Makhetha Jumbe,,,0,0,,Angoni Lonjezo,3,3,6,0,0,0,3,3,6,2,6,8,3,7,10,3,0,3,48,72,120,45,70,115,9,11,20,30,40,70,0,0,0,0,Permanent,1,1,3,1,1,Tap,500,1,5,1,0.5,1,1,0,0,1,1,,0.08,,,,
87,1548,NEW HAPINESS PVT NURSERY,,,CG,888398632,Matenje,Blantyre,,30599181,Fred Banda,27-May-14,,Chi0pule 1,Kapeni,Makheta Market,,,0,0,,,0,2,2,0,0,0,0,2,2,1,0,1,2,6,8,0,1,1,8,12,20,0,0,0,6,6,12,1,2,3,0,0,0,0,Temporary,2,1,1,1,1,Tap,500,0,,0,,1,0,0,0,0,1.5,,1.5,,,,
87,1549,TAMANDA PVT NURSERY,,,CG,999184567,Matenje,Blantyre,,30599182,Fred Banda,27-May-14,,Chinupule 1,Kapeni,Makheta Trading Centre,,,0,0,,,1,1,2,0,0,0,1,1,2,0,2,2,0,0,0,0,0,0,18,17,35,13,14,27,2,2,4,1,3,4,0,0,0,0,Temporary,1,1,2,0,1,Tap,500,0,,0,,1,0,0,0,1,2,,2,,,,
87,1550,CHINUPULE 1,,,CG,995487360,Matenje,Blantyre,,30599183,Fred Banda,27-May-14,,Chinupule 1,Kapeni,Mkwepu Trading Centre,,,0,0,,Angoni Lonjezo,1,2,3,0,0,0,2,1,3,2,2,4,3,7,10,0,0,0,28,32,60,18,19,37,17,15,32,3,4,7,0,0,0,0,Temporary,1,1,1,0,1,Tap,500,0,,0,,0,0,0,0,0,2,,2,,,,
87,1551,PRAISE,,,CG,0999570749/0999769715,Matenje,Blantyre,,30599184,Fred Banda,27-May-14,,Chinupule 1,Kapeni,Makheta/ Jumbe,,,0,0,,Praise,0,2,2,0,0,0,0,2,2,0,1,1,2,8,10,1,0,1,6,4,10,3,2,5,4,0,4,2,1,3,0,0,0,0,Permanent,1,1,1,1,1,Tap,400,0,,0,,1,0,0,0,1,8,,3,,,,
87,1552,MIRACLE PVT NURSERY,,,CG,995687422,Matenje,Blantyre,,30599185,Fred Banda,27-May-14,,Chinupule 2,Kapeni,Jumbe/ Kachale,,,0,0,,,1,1,2,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,8,11,19,6,10,16,5,6,11,0,0,0,0,0,0,0,Temporary,1,1,2,1,1,Tap,500,0,,0,,0,0,0,0,0,5,,5,,,,
87,1553,ZET PVT NURSERY,,,CG,8831396003,Matenje,Blantyre,,30599186,Fred Banda,27-May-14,,Chunupule 2,Kapeni,Mkwate,,,0,0,,,0,3,3,0,0,0,0,3,3,0,3,3,4,3,7,0,0,0,20,60,80,20,25,45,8,2,10,0,1,1,1,0,1,0,Permanent,2,1,6,1,1,Tap,30,0,,0,,1,1,1,0,1,1,,0.5,,,,
87,1554,DESTINY PVT NURSERY,,,CG,888109618,Matenje,Blantyre,,30599187,Fred Banda,27-May-14,,Chinupule 2,Kapeni,Mkwate,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16,9,25,16,9,25,0,0,0,1,1,2,1,0,1,0,Temporary,1,1,1,1,1,Tap,500,0,,0,,0,0,0,0,0,1,,10,,,,
87,1555,MPHUMBUCHERE,,,CG,882809457,Adamu,Blantyre,,30599188,Greyson Mkwaka,10-Jun-14,,Mberewere,Kuntaja,Chileka,,,0,0,,,1,1,2,0,0,0,1,1,2,0,0,0,5,5,10,1,0,1,20,32,52,12,22,34,0,0,0,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Borehole,100,0,,0,,0,0,0,0,0,3.4,,4.5,,,,
87,1556,MGWIRIZA0,,,CG,991001501,Matenje,Blantyre,,30599189,Fred Banba,27-May-14,,Mulenga,Kapeni,Khama Stage,,,0,0,,Mgririza0,1,2,3,0,0,0,1,2,3,0,2,2,5,7,12,2,0,2,24,28,52,12,18,30,7,6,13,4,5,9,0,0,0,0,Temporary,1,1,4,1,1,Tap,100,0,,0,,1,0,0,0,0,1.5,,15,,,,
87,1557,ST CLAEA PVT,,,CG,996861726,Matenje,Blantyre,,30599190,Fred Banda,###############################################################################################################################################################################################################################################################,,Chinupule 2,Kapeni,Jumbe Makhetha,,,0,0,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,5,8,2,4,6,0,1,1,0,2,2,1,0,1,0,Temporary,3,1,1,1,1,Tap,10,0,,0,,0,0,0,1,0,1,,0.5,,,,
87,1558,ST MICHAEL PVT NURSERY,,,CG,993591846,Matenje,Blantyre,,30599191,Fred Banda,28-May-14,,Chipunule 1,Kapeni,Mkwepu Tradind Centre,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,13,13,26,12,14,26,4,3,7,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,500,0,,0,,0,0,0,0,0,1,,2,,They learn in a church,,
87,1559,RODRICK FOUNDATION PVT,,,CG,884242291,Matenje,Blantyre,,30599192,Fred Bnda,28-May-14,,Chinupule 2,Kapeni,Mkwepu/Ndilekeni,,,0,0,,,0,1,1,0,0,0,0,1,1,0,2,2,1,3,4,2,0,2,20,30,50,12,20,32,2,4,6,2,2,4,0,0,0,0,Temporary,1,1,1,1,1,Tap,500,0,,0,,0,0,0,0,0,1,,10,,,,
87,1560,GOOD FUTURE PVT NURSERY,,,CG,0882199235/0991724009,Matenje,Blantyre,,30599193,Fred Banda,28-May-14,,Chinupule 2,Kapeni,Mkwepu/ Ndirekeni,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,12,13,25,5,10,15,0,0,0,0,0,0,0,0,0,0,Temporary,3,1,1,0,1,Tap,100,0,,0,,0,0,0,0,0,2,,15,,,,
87,1561,MKWATE JUNIOR PVT,,,CG,884708816,Matenje,Blantyre,,30599194,Fred Banda,28-May-14,,Chinupule 2,Kapeni,Mkwate Mosque,,,0,0,Islamic Relief Agency,,0,2,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,50,63,113,20,36,56,20,15,35,0,0,0,1,1,2,0,Permanent,3,1,1,0,1,Borehole,5,0,,0,,0,0,0,1,0,1,,10,,,,
87,1562,ROYAL PVT NURSERY,,,CG,991277111,Matenje,Blantyre,,30599195,Fred Banda,27-May-14,,Chinupule,Kapeni,Mkwate,,,0,0,ISAMA,,0,1,1,0,1,1,0,0,0,0,0,0,5,5,10,0,0,0,5,9,14,3,6,9,2,3,5,0,0,0,0,0,0,0,Permanent,3,1,4,1,1,Tap,10,0,,0,,0,0,0,1,0,1,,10,,,,
87,1563,TRIMSA,,,CG,881870450,Nanthoka,Blantyre,,30599196,Fred Banda,28-May-14,,Kazembe,Machinjiri,Khama,,,0,0,,,0,3,3,0,3,3,0,3,3,0,2,2,0,0,0,0,0,0,20,19,39,0,0,0,5,5,10,0,0,0,0,0,0,0,Permanent,3,1,1,1,1,Tap,100,0,,0,,1,1,1,0,1,5,,5,,The place is very atractive,,
87,1564,GLORY PVT NURSERY,,,CG,995196392,Nanthoka,Blantyre,,30599197,Fred Banda,28-May-14,,Chilembwe,Machinjiri,Chikapa,,,0,0,,,0,3,3,0,1,1,0,2,2,0,2,2,2,2,4,0,0,0,88,52,140,57,47,104,36,14,50,0,0,0,0,0,0,0,Permanent,2,1,2,1,1,Tap,100,0,,0,,0,0,0,0,0,1,,10,,,,
87,1565,TIYANJANE,,,CG,999223286,Nanthoka,Blantyre,,30599198,Fred Banda,28-May-14,,Chauwa,Machinjiri,Nanjiriri,,,0,0,,Tikondane,0,4,4,0,0,0,0,4,4,0,0,0,0,10,10,0,0,0,40,42,82,37,33,70,3,3,6,9,6,15,1,0,1,0,Temporary,1,1,1,1,1,Tap,8,0,,0,,1,0,0,0,0,1,,10,,,,
87,1566,MICKEY MOUSE PVT NURSERY,,,CG,996416938,Kachere,Blantyre,,30599199,Fred Banda,29-May-14,,Kachere,Machinjiri,Kachere,,,0,0,,,0,2,2,0,1,1,0,1,1,0,2,2,0,0,0,1,0,1,34,40,74,34,40,74,5,9,14,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,10,0,,0,,0,0,0,0,0,1,,15,,,,
87,1567,GENESIS PVT NURSERY,,,CG,888527258,Kachere,Blantyre,,30599200,Fred Banda,29-May-14,,Kachere,Machinjiri,Kachere,,,0,0,,,1,2,3,0,1,1,1,1,2,0,1,1,5,5,10,0,0,0,50,100,150,40,45,85,15,10,25,0,0,0,0,0,0,0,Temporary,1,1,1,1,1,Tap,20,0,,0,,0,0,0,0,1,3,,15,,,,
87,1568,MUTISUNGE PVT NURSERY,,,CG,999028802,Kachere,Blantyre,,30599201,Fred Banda,29-May-14,,Kachere,Machinjiri,Kachere,,,0,0,,,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,18,26,44,6,9,15,5,6,11,0,0,0,0,0,0,0,Temporary,2,1,2,0,1,Tap,10,0,,0,,0,0,0,1,0,1,,2,,,,
87,1569,ASSDULLA MADARASA NURSERY,,,CG,882653583,Kachere,Blantyre,,30599202,Frd Banda,29-May-14,,Kachere,Machinjiri,Kachere,,,0,0,Islamic Relief Agency,,0,3,3,0,3,3,0,0,0,0,1,1,8,3,11,1,0,1,17,13,30,17,13,30,4,6,10,0,0,0,0,0,0,0,Permanent,4,1,2,0,1,Tap,15,0,,0,,0,0,0,0,0,3,,15,,,,
87,1570,TRINITY PVT NURSERY,,,CG,993132857,Andrew,Blantyre,,30599203,Fred Banda,29-May-14,,Andrew,Machinjiri,Kachere,,,0,0,,,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,20,30,50,12,23,35,0,0,0,0,0,0,0,1,1,0,Temporary,1,1,3,1,1,Tap,100,0,,0,,0,0,0,1,0,1,,10,,,,
87,1571,YANKHO PVT NURSERY,,,CG,884034637,Andrew,Blantyre,,30599204,Fred Banda,29-May-14,,Mphepo,Machinjiri,Kachere,,,0,0,,,0,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,15,35,50,15,30,45,4,6,10,0,0,0,0,0,0,0,Temporary,1,1,1,0,1,Tap,10,0,,0,,0,0,0,0,0,1,,15,,,,
87,1572,VISION PVT NURSERY,,,CG,888089900,Andrew,Blantyre,,30599205,Fred Banda,29-May-14,,Mphepo,Machinjiri,Kachere,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,20,32,52,20,30,50,3,3,6,0,0,0,0,0,0,0,Temporary,1,1,1,0,1,Borehole,500,0,,0,,0,0,0,0,0,8,,12,,,,
87,1573,WHAM PVT NURSERT,,,CG,888157298,Andrew,Blantyre,,30599206,Fred Banda,29-May-14,,Andrew,Machinjiri,Kachere,,,0,0,,,0,2,2,0,0,0,0,2,2,0,0,0,4,6,10,0,0,0,35,65,100,20,60,80,10,10,20,3,7,10,0,2,2,0,Temporary,1,1,2,0,1,Tap,15,0,,0,,0,0,0,0,0,1,,2,,,,
